Country Name,Country Code,Series Name,Series Code,1960 [YR1960],1961 [YR1961],1962 [YR1962],1963 [YR1963],1964 [YR1964],1965 [YR1965],1966 [YR1966],1967 [YR1967],1968 [YR1968],1969 [YR1969],1970 [YR1970],1971 [YR1971],1972 [YR1972],1973 [YR1973],1974 [YR1974],1975 [YR1975],1976 [YR1976],1977 [YR1977],1978 [YR1978],1979 [YR1979],1980 [YR1980],1981 [YR1981],1982 [YR1982],1983 [YR1983],1984 [YR1984],1985 [YR1985],1986 [YR1986],1987 [YR1987],1988 [YR1988],1989 [YR1989],1990 [YR1990],1991 [YR1991],1992 [YR1992],1993 [YR1993],1994 [YR1994],1995 [YR1995],1996 [YR1996],1997 [YR1997],1998 [YR1998],1999 [YR1999],2000 [YR2000],2001 [YR2001],2002 [YR2002],2003 [YR2003],2004 [YR2004],2005 [YR2005],2006 [YR2006],2007 [YR2007],2008 [YR2008],2009 [YR2009],2010 [YR2010],2011 [YR2011],2012 [YR2012],2013 [YR2013],2014 [YR2014],2015 [YR2015],2016 [YR2016],2017 [YR2017],2018 [YR2018],2019 [YR2019]
Albania,ALB,GDP growth (annual %),NY.GDP.MKTP.KD.ZG,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,5.7456352920068,2.9485968015687,1.104938261827,-1.25159664469855,1.78064395977269,5.63724317825185,-0.787842655012938,-1.42003965482247,9.83654897047623,-9.57564016948645,-28.002141656046,-7.18711091636951,9.55941169434753,8.30286659112861,13.3223333200803,9.09999944360231,-10.9199840851035,8.83008770869769,12.8898967331889,6.95003613422918,8.29007002725659,4.53996064044719,5.53005077793323,5.5099986931984,5.52991480926491,5.90008395738064,5.97998203625438,7.49996956029166,3.35006652793865,3.70689230100685,2.54532184477017,1.41752599216282,1.00198715014967,1.77448678495496,2.21875223166761,3.31480475341897,3.80219748796804,4.0713012947902,2.21406315283737
Albania,ALB,GDP per capita (constant 2010 US$),NY.GDP.PCAP.KD,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,1992.29193141135,2064.98366201803,2081.41762946956,2060.25372979627,1992.11089530965,1986.32191372468,2058.12060889689,2001.53265726801,1936.2322073095,2070.28951506789,1838.66748471688,1331.80531341432,1243.60582446625,1370.82607057959,1493.78590178292,1703.28184475531,1869.86587314624,1676.12710708271,1835.64668130129,2085.42599716821,2244.62463172571,2453.62441365203,2572.72143217486,2725.17138911963,2887.37034243453,3062.67388299547,3263.90171311883,3485.32240934607,3775.58131429173,3928.45039149695,4094.3503344202,4209.87480089435,4276.60790388367,4327.37995998728,4413.29689127908,4524.3730858712,4681.82656299267,4864.3106163045,5074.85722194352,5209.36283189526
Albania,ALB,"Industry (including construction), value added (% of GDP)",NV.IND.TOTL.ZS,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,17.3736634617993,18.1095774942395,15.3468920399073,16.5364476370761,19.3956456296929,21.7356604231714,23.1063954130151,24.0555827571712,24.6655230886557,25.0817044962801,25.3081868713657,25.3402998998185,25.1610202705982,24.4136512883637,24.9374670061949,24.484407516121,22.9185139216065,23.061336904157,21.5088578900509,21.7636624840832,21.1419432555349,20.3584082909885,21.2840188389096,20.0573246036816
Albania,ALB,"Services, value added (% of GDP)",NV.SRV.TOTL.ZS,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,39.7729052590847,42.3156573150217,43.9942521784097,46.8340280983289,44.3028027650255,44.9427837109107,43.7763109553837,41.911498421985,42.5803439017032,43.5545627609599,43.5234081910995,44.6397015037662,44.6992269329926,45.3173449300047,44.0254492415046,44.2563672971517,44.9546198966638,44.6070047712584,45.782514890673,46.2843479230646,46.697147053603,47.9695549238659,47.7400278555924,48.5817668513647
Algeria,DZA,"Educational attainment, at least completed post-secondary, population 25+, total (%) (cumulative)",SE.SEC.CUAT.PO.ZS,..,..,..,..,..,..,..,..,..,..,..,0.31726,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,8.03136,..,..,..,..,..,..,..,..,..,..,..
Algeria,DZA,"Educational attainment, at least completed primary, population 25+ years, total (%) (cumulative)",SE.PRM.CUAT.ZS,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,46.5909,..,64.37154,..,..,..,..,..,..,..,..,..,..,..
Algeria,DZA,GDP (constant 2010 US$),NY.GDP.MKTP.KD,27442947241.6803,23709213156.6074,19042044630.2997,25576080179.4303,27069573132.0269,28749753982.2054,27368336657.0876,29955455275.3552,33189517692.4427,35988482743.7467,39178018567.8801,34738475528.1046,44265144454.8325,45953052451.05,49397195914.478,51889453195.6631,56241295275.8556,59198792148.36,64653863581.9447,69488567358.5588,70037948817.5203,72139084541.7605,76755988921.5341,80900814644.0311,85431257456.6214,88592211637.5932,88946581372.3323,88323957503.3849,87440713079.0746,91288106343.6004,92018411723.8035,90914190244.7733,92550647763.3497,90607083456.9669,89791622831.4043,93203699821.0425,97025050087.3424,98092325577.0675,103095037724.374,106394080530.32,110437055590.473,113750167258.187,120120176624.514,128768829340.979,134305889002.349,142229936453.199,144647845373.491,149565872117.241,153155453046.688,155605940297.065,161207754147.286,165882779019.092,171522793502.764,176325431721.275,183025798128.057,189797752659.84,195871280744.639,198417607392.417,201195453897.534,202805017528.715
Algeria,DZA,GDP growth (annual %),NY.GDP.MKTP.KD.ZG,..,-13.6054413259303,-19.685041825216,34.3137287827467,5.83941300668012,6.20689820997103,-4.80497094330894,9.45296256284396,10.7962385727722,8.43328028216965,8.86265710850978,-11.331719168195,27.4239694802393,3.81317629707461,7.49491770344713,5.04534161311494,8.38675648360119,5.25858598739295,9.21483570123105,7.47782655012786,0.790606972981237,2.99999608742765,6.40000411580064,5.40000302352195,5.59999652973156,3.6999972551929,0.400001002558483,-0.699997525864433,-1.0000054903297,4.40000216037413,0.800000579981685,-1.20000058504013,1.8000023034584,-2.10000075996494,-0.899996550435205,3.79999479020987,4.09999846962847,1.09999993688672,5.10000361177698,3.20000155076958,3.8,3,5.59999999988446,7.19999999958428,4.29999999977299,5.89999999978465,1.70000000041344,3.40000000072681,2.39999999908618,1.60000000106413,3.59999999969583,2.90000000095189,3.39999999820539,2.80000000025294,3.80000000077901,3.70000000057087,3.19999999983371,1.29999999902873,1.40000000081808,0.799999999999997
Algeria,DZA,GDP per capita (constant 2010 US$),NY.GDP.PCAP.KD,2481.75865822178,2091.43473537687,1638.75443167486,2146.94057976366,2214.88242258339,2290.65551809338,2121.14452793897,2256.52705127321,2429.04937105023,2559.32258821122,2708.47280988402,2335.79152637326,2895.79833918722,2925.11548989565,3058.83456830849,3124.42007771832,3291.69790025388,3366.83815986028,3571.5895226567,3726.36511883879,3643.69833817832,3638.92197468957,3752.81654024129,3833.82114831175,3925.42390010012,3949.45517413828,3850.10318077201,3715.10483778964,3577.26312225163,3636.07964185727,3572.30015509623,3443.65684595243,3424.2093928921,3278.64646115576,3182.54561872525,3240.99021607688,3315.23636358283,3297.99935564852,3414.56223981337,3474.27325785774,3557.6386684294,3616.6833576974,3770.82924514601,3991.07992627793,4108.19831659194,4290.53154268188,4299.74842525472,4377.49860061468,4409.81203227677,4403.87344648228,4480.79927130159,4524.72027613238,4588.14765577383,4623.09442770872,4702.17012401875,4777.42733649206,4830.19726628058,4793.94665710645,4764.45509960918,4710.58377249415
Algeria,DZA,"Industry (including construction), value added (% of GDP)",NV.IND.TOTL.ZS,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,45.3554443826817,54.3726051316874,50.1064534443603,49.192977801362,50.824385043028,52.3019628888781,57.3340386141233,58.8837264012233,57.6719520148831,58.6189411157492,47.895264847512,50.4953467427199,49.6271163205155,47.8528288617309,44.2530289105533,42.3124473982065,35.7261244442849,34.7007639340893,37.4042431779152,39.5999822302077,37.4112173025833
Algeria,DZA,"Services, value added (% of GDP)",NV.SRV.TOTL.ZS,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,37.863627941449,32.2403841490032,34.7937168811506,34.8943132572743,33.6113015002665,32.7397505325983,30.1996826236445,30.1829088984297,32.4263062793358,32.5063158180682,39.6368378812199,38.1892324627239,39.398176708479,39.5176961942541,41.1889787901177,42.8719853730737,47.3526120854201,48.0958742991561,45.6585754507233,43.9935633863301,45.9358349393493
American Samoa,ASM,"Educational attainment, at least completed post-secondary, population 25+, total (%) (cumulative)",SE.SEC.CUAT.PO.ZS,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..
American Samoa,ASM,"Educational attainment, at least completed primary, population 25+ years, total (%) (cumulative)",SE.PRM.CUAT.ZS,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..
American Samoa,ASM,GDP (constant 2010 US$),NY.GDP.MKTP.KD,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,623365638.76652,628440528.634361,631823788.546256,629286343.612335,603066079.295154,614907488.986784,598837004.405286,573462555.066079,576000000,577691629.955947,552317180.61674,537092511.013216,542167400.881057,549779735.682819,534555066.079295,503259911.894273,514255506.60793,..
American Samoa,ASM,GDP growth (annual %),NY.GDP.MKTP.KD.ZG,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,0.814111261872455,0.538358008075377,-0.401606425702823,-4.16666666666666,1.96353436185133,-2.61348005502063,-4.23728813559322,0.442477876106182,0.293685756240819,-4.39238653001463,-2.75650842266462,0.944881889763778,1.40405616224648,-2.76923076923077,-5.85443037974683,2.18487394957982,..
American Samoa,ASM,GDP per capita (constant 2010 US$),NY.GDP.PCAP.KD,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,10551.212572216,10561.3156869179,10586.6823368619,10565.2319198874,10202.9553063961,10535.5519401488,10416.0057817659,10117.0113625969,10271.2245225485,10360.5091546826,9921.80610804858,9640.34446203249,9717.82905631836,9850.56503409338,9589.9798367323,9048.18252237097,9271.71200951825,..
American Samoa,ASM,"Industry (including construction), value added (% of GDP)",NV.IND.TOTL.ZS,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..
American Samoa,ASM,"Services, value added (% of GDP)",NV.SRV.TOTL.ZS,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..
Andorra,AND,"Educational attainment, at least completed post-secondary, population 25+, total (%) (cumulative)",SE.SEC.CUAT.PO.ZS,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,27.80536,30.51042,28.10639,30.47791,..,..,..,..,..,..,..,32.68108,32.42025,32.22919,..,..,..
Andorra,AND,"Educational attainment, at least completed primary, population 25+ years, total (%) (cumulative)",SE.PRM.CUAT.ZS,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,93.00279,..,..,..,..,..,..,..,96.53449,96.45533,96.51884,..,..,..
Andorra,AND,GDP (constant 2010 US$),NY.GDP.MKTP.KD,..,..,..,..,..,..,..,..,..,..,1012346692.50671,1059415401.3062,1145755038.99145,1234991794.42933,1304383386.5365,1311455827.07027,1354783534.84503,1393240089.2387,1413623194.23724,1414210656.38646,1445446717.57423,1443531869.0965,1461524932.50469,1487395653.0415,1513941005.34203,1549086131.92805,1599482888.42279,1688208158.34045,1774210988.9159,1859852760.9129,1930181002.39944,1979323466.15294,1997715576.45406,1977109459.69853,2024227688.97942,2080045751.05274,2176762473.45181,2374144159.09756,2449993086.30684,2550420283.40651,2640408325.59989,2854792522.86889,2984581731.4066,3244067347.20933,3507994166.77714,3697348535.06562,3875142516.24022,3935330770.25056,3716558398.51518,3519475009.94299,3449966856.68832,3449688452.87021,3278085642.31738,3161792390.29564,3240978390.56079,3287458570.8604,3409412700.51704,3421211719.47501,3475566750.62972,3539838260.639
Andorra,AND,GDP growth (annual %),NY.GDP.MKTP.KD.ZG,..,..,..,..,..,..,..,..,..,..,..,4.64946536081887,8.14974348860618,7.78846720294035,5.61878972962955,0.542205658763677,3.30378704950793,2.83857556610046,1.46300017893397,0.0415571951294567,2.20872760693067,-0.132474511474285,1.24646111342557,1.7701183169326,1.78468669356731,2.32143303219976,3.25332177830622,5.54712217053779,5.09432620323258,4.82703424406891,3.78138758962959,2.54600287187591,0.929211956288995,-1.0314840109577,2.38318769098808,2.75749918732981,4.64974014875021,9.06767219910549,3.19479029605816,4.09908083663429,3.52836129711103,8.11935772169949,4.54636221364653,8.69420371612468,8.13567633837351,5.39779598500422,4.80868869916921,1.55318814103222,-5.55918636850581,-5.30284654348291,-1.97495799965346,-0.00806975341139093,-4.97444371853503,-3.54759651549344,2.50446552114518,1.43414039522716,3.70967806978986,0.346071889630295,1.58876549046354,1.84923825726078
Andorra,AND,GDP per capita (constant 2010 US$),NY.GDP.PCAP.KD,..,..,..,..,..,..,..,..,..,..,41701.5444268705,41449.7985565243,42605.7949944759,43744.396232266,44186.4290832146,42711.4745829757,42634.0917910764,42514.4209587348,41901.2714300987,40617.2283412736,40076.7104991884,38494.1831759067,37365.7752340516,36396.0078557637,35450.3115567374,34732.872913185,34384.9106439106,34840.7420976256,35178.8672109271,35460.8900418109,35410.3176062566,34926.5667828861,33923.9841131311,32427.0466237806,32296.1802412276,32577.0673618283,33821.6667720915,36907.4285929324,38196.3937249671,39621.2565388614,40379.390206452,42393.0818204197,42607.056937381,44328.7604494183,46010.1013427567,46880.8061047792,47845.400420286,47594.8281439041,44317.5502434378,41668.8373600629,40852.6667774434,41191.7854116591,39769.5614582283,39143.6896810315,40914.7285238633,42140.9617984695,44107.9563309965,44430.7440094935,45133.7136149095,45887.3021264552
Andorra,AND,"Industry (including construction), value added (% of GDP)",NV.IND.TOTL.ZS,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..
Andorra,AND,"Services, value added (% of GDP)",NV.SRV.TOTL.ZS,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..
Angola,AGO,"Educational attainment, at least completed post-secondary, population 25+, total (%) (cumulative)",SE.SEC.CUAT.PO.ZS,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,2.6339,..,..,..,..,..
Angola,AGO,"Educational attainment, at least completed primary, population 25+ years, total (%) (cumulative)",SE.PRM.CUAT.ZS,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,43.9981,..,..,..,..,..
Angola,AGO,GDP (constant 2010 US$),NY.GDP.MKTP.KD,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,26521454739.3477,25354510407.424,25354510407.424,26419400206.6848,28004564790.9003,28984724415.6282,29825281928.7841,31042973220.0603,32945563049.274,32959275474.2279,31822147944.9659,32137619768.5429,30261335305.5091,23003632935.648,23311735184.2501,26808495468.6162,30439537220.6655,32653793583.5545,34185630862.3453,34931386884.7791,35998409493.9414,37512502077.5097,42638843018.3648,43913680470.7819,48723485190.2997,56046096519.2992,62518122179.0755,71276922501.3154,79235802265.4368,79916210095.1644,83799496611.2004,86708999526.4744,94115810020.1367,98778862974.5316,103542597659.553,104519600360.537,101822893032.999,101673002179.768,99635905543.1713,98769677172.4472
Angola,AGO,GDP growth (annual %),NY.GDP.MKTP.KD.ZG,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,-4.40000121936168,0,4.20000142834165,6.00000216437297,3.49999948953466,2.90000174265121,4.08274863648847,6.12889047620018,0.0416214618442581,-3.45009868360484,0.991359301460875,-5.8382807331314,-23.9834174420578,1.33936343647989,15.0000000288634,13.5443697551026,7.27427735460373,4.69114645093549,2.18148971840458,3.05462423430785,4.2059985561951,13.6656865230232,2.98985001039553,10.9528617687103,15.0289153175302,11.5476831781633,14.0100182426328,11.1661383303613,0.858712615098312,4.85919754128949,3.47198137570336,8.54214733662195,4.95459047039728,4.82262555122684,0.943575613388759,-2.58009724323077,-0.147207419438828,-2.00357675383141,-0.869393785304467
Angola,AGO,GDP per capita (constant 2010 US$),NY.GDP.PCAP.KD,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,3179.53912630862,2934.3983409449,2831.97274724242,2847.50235465173,2912.665762525,2909.52952662284,2890.01561405532,2904.1301513259,2976.63662969303,2877.33890185971,2685.77913860722,2623.71454945574,2390.80826970707,1759.35347818949,1726.31605022296,1922.41659740388,2113.75121066285,2195.71932106392,2225.68482490823,2201.52992280828,2195.63104363877,2213.68162733811,2433.80490448768,2423.29450431622,2597.45754126006,2883.97881768389,3102.65158022739,3409.50417848833,3652.15426594294,3549.57860280612,3587.88379824396,3579.96008145585,3748.44944492387,3796.88262179845,3843.19824090134,3748.32062295152,3530.30942248245,3409.92928470159,3233.9070176255,3103.49604528244
Angola,AGO,"Industry (including construction), value added (% of GDP)",NV.IND.TOTL.ZS,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,60.2851757873636,67.8206759362436,60.757741389497,55.1572893027623,72.7173723137849,72.1229549419033,64.8838115415289,56.0757965388459,53.1169963887799,54.6299213113549,60.4019934569532,58.109331166465,61.8835378515421,60.2548201250717,44.0563761691749,52.3684348885467,56.026514743024,56.9182197485493,53.3628539821467,46.2033255675024,41.9330926455315,42.643566778715,42.1679535486771,47.9315416320186,..
Angola,AGO,"Services, value added (% of GDP)",NV.SRV.TOTL.ZS,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,33.0616104906329,25.1524548978866,30.2402406688035,31.9315282885985,20.9923708578417,22.2123554945612,26.9598114360045,37.9075789655613,41.1829863790656,40.347464274602,35.5267258263529,37.1568468383723,34.6118783461354,34.338201603897,48.9906736748374,41.8870236648356,39.0758313423906,39.6049460938059,42.7849161208976,46.8139275295854,48.6598890939393,46.9809943251591,46.7626245811004,43.2069094144864,..
Antigua and Barbuda,ATG,"Educational attainment, at least completed post-secondary, population 25+, total (%) (cumulative)",SE.SEC.CUAT.PO.ZS,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..
Antigua and Barbuda,ATG,"Educational attainment, at least completed primary, population 25+ years, total (%) (cumulative)",SE.PRM.CUAT.ZS,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..
Antigua and Barbuda,ATG,GDP (constant 2010 US$),NY.GDP.MKTP.KD,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,323050296.77667,337211619.784609,364457459.908829,394202403.283718,409240894.491539,408897081.95147,430830387.966,474624277.923985,510903578.091765,569625959.491973,607371476.614152,639035409.206963,672599304.048187,692855618.538791,707938207.939795,716138442.168796,753951063.866862,804286308.323653,769223495.050255,820029307.591293,864894192.88853,905815050.43184,939401717.9403,1002264060.83641,952611150.462145,962366849.462094,1020666153.11379,1079216260.64448,1148419979.87272,1294596702.53548,1414468855.77554,1414042630.08233,1242836906.965,1148700000,1126201416.73822,1164186683.67089,1157191360.67478,1201115192.6865,1247061369.26107,1315622165.26087,1357005634.12294,1457277455.93212,1525046719.53129
